CODIGO,NOMBRES Y APELLIDOS,ESCUELA PROFESIONAL,PUNTAJE,ORDEN DE MÉRITO,RESULTADO
685680,,,,,ALCANZÓ VACANTE
751195,,,,,ALCANZÓ VACANTE
825608,,,,,ALCANZÓ VACANTE
843671,,,,,ALCANZÓ VACANTE
756594,,,,,ALCANZÓ VACANTE
825576,,,,,ALCANZÓ VACANTE
814739,,,,,ALCANZÓ VACANTE
717575,,,,,ALCANZÓ VACANTE
712284,,,,,ALCANZÓ VACANTE
714888,,,,,ALCANZÓ VACANTE
819667,,,,,ALCANZÓ VACANTE
832117,,,,,ALCANZÓ VACANTE
828905,,,,,ALCANZÓ VACANTE
771522,,,,,ALCANZÓ VACANTE
826655,,,,,ALCANZÓ VACANTE
732052,,,,,ALCANZÓ VACANTE
687791,,,,,ALCANZÓ VACANTE
798722,,,,,ALCANZÓ VACANTE
811047,,,,,ALCANZÓ VACANTE
769089,,,,,ALCANZÓ VACANTE
726411,,,,,ALCANZÓ VACANTE
775005,,,,,ALCANZÓ VACANTE
756282,,,,,ALCANZÓ VACANTE
837305,,,,,ALCANZÓ VACANTE
739911,,,,,ALCANZÓ VACANTE
823940,,,,,ALCANZÓ VACANTE
687980,,,,,ALCANZÓ VACANTE
730810,,,,,ALCANZÓ VACANTE
730576,,,,,ALCANZÓ VACANTE
783682,,,,,ALCANZÓ VACANTE
794336,,,,,ALCANZÓ VACANTE
728967,,,,,ALCANZÓ VACANTE
717788,,,,,ALCANZÓ VACANTE
806692,,,,,ALCANZÓ VACANTE
718912,,,,,ALCANZÓ VACANTE
211175,,,,,ALCANZÓ VACANTE
218550,,,,,ALCANZÓ VACANTE
210281,,,,,ALCANZÓ VACANTE
216404,,,,,ALCANZÓ VACANTE
215265,,,,,ALCANZÓ VACANTE
215702,,,,,ALCANZÓ VACANTE
211458,,,,,ALCANZÓ VACANTE
213240,,,,,ALCANZÓ VACANTE
218777,,,,,ALCANZÓ VACANTE
215241,,,,,ALCANZÓ VACANTE
214260,,,,,ALCANZÓ VACANTE
218517,,,,,ALCANZÓ VACANTE
215921,,,,,ALCANZÓ VACANTE
218610,,,,,ALCANZÓ VACANTE
213184,,,,,ALCANZÓ VACANTE
219522,,,,,ALCANZÓ VACANTE
217716,,,,,ALCANZÓ VACANTE
217288,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
218861,,,,,ALCANZÓ VACANTE
212286,,,,,ALCANZÓ VACANTE
218951,,,,,ALCANZÓ VACANTE
215641,,,,,ALCANZÓ VACANTE
213496,,,,,ALCANZÓ VACANTE
218642,,,,,ALCANZÓ VACANTE
211012,,,,,ALCANZÓ VACANTE
218318,,,,,ALCANZÓ VACANTE
215377,,,,,ALCANZÓ VACANTE
215572,,,,,ALCANZÓ VACANTE
216107,,,,,ALCANZÓ VACANTE
212314,,,,,ALCANZÓ VACANTE
217433,,,,,ALCANZÓ VACANTE
219108,,,,,ALCANZÓ VACANTE
214698,,,,,ALCANZÓ VACANTE
214590,,,,,ALCANZÓ VACANTE
215902,,,,,ALCANZÓ VACANTE
218694,,,,,ALCANZÓ VACANTE
214371,,,,,ALCANZÓ VACANTE
216758,,,,,ALCANZÓ VACANTE
215962,,,,,ALCANZÓ VACANTE
210863,,,,,ALCANZÓ VACANTE
214990,,,,,ALCANZÓ VACANTE
211826,,,,,ALCANZÓ VACANTE
218447,,,,,ALCANZÓ VACANTE
215022,,,,,ALCANZÓ VACANTE
217670,,,,,ALCANZÓ VACANTE
214329,,,,,ALCANZÓ VACANTE
219741,,,,,ALCANZÓ VACANTE
217344,,,,,ALCANZÓ VACANTE
214399,,,,,ALCANZÓ VACANTE
216153,,,,,ALCANZÓ VACANTE
211259,,,,,ALCANZÓ VACANTE
212850,,,,,ALCANZÓ VACANTE
216512,,,,,ALCANZÓ VACANTE
219922,,,,,ALCANZÓ VACANTE
213967,,,,,ALCANZÓ VACANTE
217949,,,,,ALCANZÓ VACANTE
214144,,,,,ALCANZÓ VACANTE
210783,,,,,ALCANZÓ VACANTE
215474,,,,,ALCANZÓ VACANTE
213208,,,,,ALCANZÓ VACANTE
219467,,,,,ALCANZÓ VACANTE
217350,,,,,ALCANZÓ VACANTE
218923,,,,,ALCANZÓ VACANTE
210592,,,,,ALCANZÓ VACANTE
210244,,,,,ALCANZÓ VACANTE
213710,,,,,ALCANZÓ VACANTE
212398,,,,,ALCANZÓ VACANTE
213077,,,,,ALCANZÓ VACANTE
217959,,,,,ALCANZÓ VACANTE
213268,,,,,ALCANZÓ VACANTE
215498,,,,,ALCANZÓ VACANTE
216121,,,,,ALCANZÓ VACANTE
210564,,,,,ALCANZÓ VACANTE
213724,,,,,ALCANZÓ VACANTE
216539,,,,,ALCANZÓ VACANTE
211621,,,,,ALCANZÓ VACANTE
219727,,,,,ALCANZÓ VACANTE
216629,,,,,ALCANZÓ VACANTE
213664,,,,,ALCANZÓ VACANTE
210435,,,,,ALCANZÓ VACANTE
216303,,,,,ALCANZÓ VACANTE
217503,,,,,ALCANZÓ VACANTE
215520,,,,,ALCANZÓ VACANTE
211793,,,,,ALCANZÓ VACANTE
217061,,,,,ALCANZÓ VACANTE
212679,,,,,ALCANZÓ VACANTE
215209,,,,,ALCANZÓ VACANTE
213375,,,,,ALCANZÓ VACANTE
219388,,,,,
215525,,,,,
210709,,,,,
213907,,,,,AUSENTE
214348,,,,,
219844,,,,,
215395,,,,,
217493,,,,,
215851,,,,,
217065,,,,,
212547,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
219300,,,,,ALCANZÓ VACANTE
213325,,,,,
217815,,,,,
216856,,,,,
214939,,,,,ALCANZÓ VACANTE
219714,,,,,
212742,,,,,
216205,,,,,
215339,,,,,
211239,,,,,ALCANZÓ VACANTE
219359,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
210458,,,,,
215283,,,,,
211900,,,,,
217554,,,,,
212342,,,,,
212082,,,,,
218667,,,,,ALCANZÓ VACANTE
216605,,,,,
215906,,,,,ALCANZÓ VACANTE
215242,,,,,ALCANZÓ VACANTE
215791,,,,,
213348,,,,,
216377,,,,,
211635,,,,,
218154,,,,,
216209,,,,,
217754,,,,,ALCANZÓ VACANTE
211952,,,,,ALCANZÓ VACANTE
211267,,,,,
215023,,,,,
216623,,,,,ALCANZÓ VACANTE
214153,,,,,
218034,,,,,
215158,,,,,
219495,,,,,
216609,,,,,
211277,,,,,
214771,,,,,
217312,,,,,
214284,,,,,
211490,,,,,
210797,,,,,ALCANZÓ VACANTE
216791,,,,,
219578,,,,,
213591,,,,,ALCANZÓ VACANTE
219216,,,,,ALCANZÓ VACANTE
215488,,,,,
216414,,,,,
212463,,,,,
218802,,,,,ALCANZÓ VACANTE
212812,,,,,ALCANZÓ VACANTE
219978,,,,,
218712,,,,,
219156,,,,,
218670,,,,,
210146,,,,,
215753,,,,,ALCANZÓ VACANTE
219742,,,,,
210239,,,,,
216782,,,,,ALCANZÓ VACANTE
212589,,,,,ALCANZÓ VACANTE
216098,,,,,ALCANZÓ VACANTE
211673,,,,,
219787,,,,,
217726,,,,,
212808,,,,,
212631,,,,,
217517,,,,,
214315,,,,,
210626,,,,,
213971,,,,,ALCANZÓ VACANTE
217452,,,,,
217780,,,,,
215934,,,,,ALCANZÓ VACANTE
211235,,,,,
215992,,,,,
211058,,,,,
210476,,,,,
217722,,,,,
214855,,,,,
216233,,,,,ALCANZÓ VACANTE
215446,,,,,
211502,,,,,
214005,,,,,ALCANZÓ VACANTE
217559,,,,,
210984,,,,,ALCANZÓ VACANTE
215335,,,,,
213901,,,,,ALCANZÓ VACANTE
219536,,,,,ALCANZÓ VACANTE
210602,,,,,ALCANZÓ VACANTE
210998,,,,,
218979,,,,,
216842,,,,,
217214,,,,,
211221,,,,,
219379,,,,,ALCANZÓ VACANTE
218638,,,,,
216446,,,,,
211938,,,,,
218331,,,,,
211398,,,,,ALCANZÓ VACANTE
210128,,,,,
219480,,,,,ALCANZÓ VACANTE
215279,,,,,
214097,,,,,
211914,,,,,ALCANZÓ VACANTE
212133,,,,,
217023,,,,,
213706,,,,,ALCANZÓ VACANTE
215056,,,,,
210570,,,,,
211727,,,,,
213399,,,,,
216553,,,,,
213473,,,,,
213236,,,,,
212607,,,,,
211402,,,,,ALCANZÓ VACANTE
210305,,,,,ALCANZÓ VACANTE
218639,,,,,
219817,,,,,
212007,,,,,
219686,,,,,
219640,,,,,ALCANZÓ VACANTE
213292,,,,,
214455,,,,,ALCANZÓ VACANTE
213222,,,,,
214636,,,,,ALCANZÓ VACANTE
218461,,,,,
219331,,,,,AUSENTE
215558,,,,,
210877,,,,,
217326,,,,,
215478,,,,,
215777,,,,,
212798,,,,,
212597,,,,,
210988,,,,,
215674,,,,,ALCANZÓ VACANTE
219494,,,,,
214823,,,,,ALCANZÓ VACANTE
214427,,,,,
210960,,,,,
213319,,,,,ALCANZÓ VACANTE
214497,,,,,
215996,,,,,ALCANZÓ VACANTE
215586,,,,,
219094,,,,,
216394,,,,,ALCANZÓ VACANTE
210329,,,,,
214594,,,,,
216434,,,,,
212356,,,,,
218481,,,,,AUSENTE
217758,,,,,
210355,,,,,AUSENTE
210347,,,,,
219988,,,,,
219170,,,,,ALCANZÓ VACANTE
215725,,,,,AUSENTE
216316,,,,,ALCANZÓ VACANTE
212171,,,,,ALCANZÓ VACANTE
210695,,,,,ALCANZÓ VACANTE
211225,,,,,ALCANZÓ VACANTE
215050,,,,,ALCANZÓ VACANTE
211538,,,,,ALCANZÓ VACANTE
215875,,,,,ALCANZÓ VACANTE
213031,,,,,ALCANZÓ VACANTE
211956,,,,,ALCANZÓ VACANTE
217977,,,,,ALCANZÓ VACANTE
217284,,,,,ALCANZÓ VACANTE
217685,,,,,ALCANZÓ VACANTE
217712,,,,,ALCANZÓ VACANTE
219964,,,,,ALCANZÓ VACANTE
215544,,,,,ALCANZÓ VACANTE
211370,,,,,ALCANZÓ VACANTE
213021,,,,,ALCANZÓ VACANTE
219699,,,,,ALCANZÓ VACANTE
214134,,,,,ALCANZÓ VACANTE
218085,,,,,ALCANZÓ VACANTE
216563,,,,,ALCANZÓ VACANTE
212290,,,,,ALCANZÓ VACANTE
214483,,,,,ALCANZÓ VACANTE
214534,,,,,ALCANZÓ VACANTE
214702,,,,,ALCANZÓ VACANTE
217256,,,,,ALCANZÓ VACANTE
217103,,,,,ALCANZÓ VACANTE
215270,,,,,ALCANZÓ VACANTE
217736,,,,,ALCANZÓ VACANTE
218722,,,,,ALCANZÓ VACANTE
212165,,,,,ALCANZÓ VACANTE
216195,,,,,ALCANZÓ VACANTE
210397,,,,,ALCANZÓ VACANTE
210295,,,,,ALCANZÓ VACANTE
216028,,,,,ALCANZÓ VACANTE
214753,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
213073,,,,,ALCANZÓ VACANTE
216721,,,,,ALCANZÓ VACANTE
213427,,,,,ALCANZÓ VACANTE
213417,,,,,ALCANZÓ VACANTE
215665,,,,,ALCANZÓ VACANTE
218204,,,,,ALCANZÓ VACANTE
213883,,,,,ALCANZÓ VACANTE
219551,,,,,ALCANZÓ VACANTE
215144,,,,,ALCANZÓ VACANTE
210132,,,,,ALCANZÓ VACANTE
211649,,,,,ALCANZÓ VACANTE
219243,,,,,ALCANZÓ VACANTE
214200,,,,,ALCANZÓ VACANTE
219080,,,,,ALCANZÓ VACANTE
218200,,,,,ALCANZÓ VACANTE
213682,,,,,ALCANZÓ VACANTE
215297,,,,,ALCANZÓ VACANTE
741327,,,,,ALCANZÓ VACANTE
803382,,,,,ALCANZÓ VACANTE
748674,,,,,ALCANZÓ VACANTE
778821,,,,,ALCANZÓ VACANTE
711656,,,,,ALCANZÓ VACANTE
782133,,,,,
803419,,,,,ALCANZÓ VACANTE
804006,,,,,ALCANZÓ VACANTE
841760,,,,,ALCANZÓ VACANTE
781167,,,,,ALCANZÓ VACANTE
797146,,,,,ALCANZÓ VACANTE
701980,,,,,
824822,,,,,ALCANZÓ VACANTE
714540,,,,,ALCANZÓ VACANTE
742632,,,,,ALCANZÓ VACANTE
710918,,,,,
773623,,,,,
767069,,,,,
748177,,,,,ALCANZÓ VACANTE
774760,,,,,
729077,,,,,ALCANZÓ VACANTE
761287,,,,,ALCANZÓ VACANTE
781315,,,,,
818618,,,,,ALCANZÓ VACANTE
734032,,,,,ALCANZÓ VACANTE
828921,,,,,ALCANZÓ VACANTE
731234,,,,,ALCANZÓ VACANTE
692634,,,,,ALCANZÓ VACANTE
739617,,,,,ALCANZÓ VACANTE
740249,,,,,
834081,,,,,ALCANZÓ VACANTE
755310,,,,,ALCANZÓ VACANTE
781762,,,,,
699226,,,,,
724422,,,,,ALCANZÓ VACANTE
766081,,,,,ALCANZÓ VACANTE
816864,,,,,ALCANZÓ VACANTE
686086,,,,,ALCANZÓ VACANTE
181070,,,,,
190453,,,,,
118236,,,,,
169532,,,,,
173461,,,,,
163738,,,,,ALCANZÓ VACANTE
180930,,,,,
106800,,,,,
178843,,,,,ALCANZÓ VACANTE
187396,,,,,
156450,,,,,
167504,,,,,ALCANZÓ VACANTE
194632,,,,,
192003,,,,,
152823,,,,,
193772,,,,,
188237,,,,,
105131,,,,,
185097,,,,,
179022,,,,,
189723,,,,,
125859,,,,,
158767,,,,,
178160,,,,,
183884,,,,,
150684,,,,,
136589,,,,,
111993,,,,,
118947,,,,,
178161,,,,,
173880,,,,,ALCANZÓ VACANTE
155178,,,,,
132067,,,,,
102915,,,,,
134930,,,,,
164947,,,,,ALCANZÓ VACANTE
161737,,,,,
159205,,,,,ALCANZÓ VACANTE
118722,,,,,
125626,,,,,
182771,,,,,
188283,,,,,
179005,,,,,
152105,,,,,
153341,,,,,
161903,,,,,
124532,,,,,
169257,,,,,
175427,,,,,ALCANZÓ VACANTE
169089,,,,,
181190,,,,,
158621,,,,,
186234,,,,,
197237,,,,,
188933,,,,,ALCANZÓ VACANTE
109947,,,,,
105712,,,,,ALCANZÓ VACANTE
192073,,,,,
164336,,,,,
180655,,,,,
137540,,,,,
122726,,,,,
144682,,,,,
134744,,,,,
185028,,,,,ALCANZÓ VACANTE
174994,,,,,
167741,,,,,
194775,,,,,ALCANZÓ VACANTE
157278,,,,,
196863,,,,,
105967,,,,,
152134,,,,,
109896,,,,,
118627,,,,,ALCANZÓ VACANTE
127161,,,,,
168286,,,,,ALCANZÓ VACANTE
180227,,,,,
186379,,,,,
102548,,,,,
163764,,,,,
195639,,,,,
186326,,,,,ALCANZÓ VACANTE
174581,,,,,
177232,,,,,AUSENTE
162480,,,,,
183975,,,,,
133681,,,,,
166958,,,,,
180120,,,,,
154752,,,,,
136846,,,,,
168929,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
183796,,,,,ALCANZÓ VACANTE
196594,,,,,
182263,,,,,
133859,,,,,
183951,,,,,
150168,,,,,
104646,,,,,
169375,,,,,
137562,,,,,
115910,,,,,ALCANZÓ VACANTE
154730,,,,,
178933,,,,,
183910,,,,,
181370,,,,,
137008,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
101739,,,,,
170042,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
149242,,,,,
172762,,,,,
160063,,,,,
159047,,,,,
179865,,,,,ALCANZÓ VACANTE
167393,,,,,
187587,,,,,
173115,,,,,AUSENTE
108945,,,,,
148823,,,,,
192552,,,,,
152346,,,,,
125581,,,,,
127421,,,,,
158800,,,,,ALCANZÓ VACANTE
100623,,,,,
171023,,,,,
163131,,,,,
133886,,,,,
126322,,,,,
134048,,,,,
171051,,,,,
192218,,,,,
168910,,,,,
162459,,,,,
116760,,,,,ALCANZÓ VACANTE
193122,,,,,
135865,,,,,
174909,,,,,
196981,,,,,
102619,,,,,
139339,,,,,
187166,,,,,ALCANZÓ VACANTE
119953,,,,,
162979,,,,,
181461,,,,,
189004,,,,,
195284,,,,,
169928,,,,,
186351,,,,,
154373,,,,,
176459,,,,,
187867,,,,,
196638,,,,,
155295,,,,,
101524,,,,,
197190,,,,,
170832,,,,,ALCANZÓ VACANTE
137324,,,,,ALCANZÓ VACANTE
184695,,,,,ALCANZÓ VACANTE
162532,,,,,
118808,,,,,
161219,,,,,
125137,,,,,
177303,,,,,
144541,,,,,
153945,,,,,
121463,,,,,ALCANZÓ VACANTE
180615,,,,,
130471,,,,,
178484,,,,,
110016,,,,,
166063,,,,,
199501,,,,,
151774,,,,,
150893,,,,,
197243,,,,,
129168,,,,,
177579,,,,,ALCANZÓ VACANTE
152339,,,,,ALCANZÓ VACANTE
118554,,,,,ALCANZÓ VACANTE
169297,,,,,
190105,,,,,
118741,,,,,
180814,,,,,
170505,,,,,
125141,,,,,
172946,,,,,
139012,,,,,
182767,,,,,
130078,,,,,
177747,,,,,
133449,,,,,
128752,,,,,ALCANZÓ VACANTE
189935,,,,,
169518,,,,,
131984,,,,,ALCANZÓ VACANTE
134876,,,,,
169029,,,,,ALCANZÓ VACANTE
182207,,,,,
136838,,,,,
199244,,,,,
187680,,,,,
163552,,,,,
197539,,,,,
121646,,,,,
191078,,,,,
170669,,,,,
195104,,,,,
157017,,,,,
154162,,,,,
171509,,,,,
134444,,,,,
194613,,,,,
127792,,,,,ALCANZÓ VACANTE
193175,,,,,
114667,,,,,
111643,,,,,
157975,,,,,ALCANZÓ VACANTE
132564,,,,,
155480,,,,,
179697,,,,,ALCANZÓ VACANTE
101737,,,,,
189476,,,,,
174492,,,,,ALCANZÓ VACANTE
130004,,,,,
159505,,,,,
197752,,,,,
192331,,,,,
188425,,,,,
138682,,,,,
101128,,,,,
113561,,,,,
152059,,,,,
111093,,,,,
162107,,,,,
168253,,,,,
110906,,,,,
171935,,,,,
189682,,,,,
187750,,,,,
175226,,,,,
183889,,,,,
141638,,,,,
144331,,,,,
159710,,,,,
106339,,,,,
199680,,,,,
100387,,,,,
143242,,,,,
212770,,,,,ALCANZÓ VACANTE
211868,,,,,ALCANZÓ VACANTE
215963,,,,,ALCANZÓ VACANTE
215255,,,,,ALCANZÓ VACANTE
215990,,,,,ALCANZÓ VACANTE
214027,,,,,ALCANZÓ VACANTE
218236,,,,,ALCANZÓ VACANTE
216685,,,,,ALCANZÓ VACANTE
214047,,,,,ALCANZÓ VACANTE
216703,,,,,ALCANZÓ VACANTE
216139,,,,,ALCANZÓ VACANTE
212585,,,,,ALCANZÓ VACANTE
215404,,,,,ALCANZÓ VACANTE
214204,,,,,ALCANZÓ VACANTE
216484,,,,,ALCANZÓ VACANTE
218256,,,,,ALCANZÓ VACANTE
218653,,,,,ALCANZÓ VACANTE
211910,,,,,ALCANZÓ VACANTE
219098,,,,,ALCANZÓ VACANTE
212324,,,,,ALCANZÓ VACANTE
218009,,,,,ALCANZÓ VACANTE
213296,,,,,ALCANZÓ VACANTE
212874,,,,,ALCANZÓ VACANTE
211715,,,,,ALCANZÓ VACANTE
213449,,,,,ALCANZÓ VACANTE
215465,,,,,ALCANZÓ VACANTE
210062,,,,,ALCANZÓ VACANTE
210737,,,,,ALCANZÓ VACANTE
216819,,,,,ALCANZÓ VACANTE
216637,,,,,ALCANZÓ VACANTE
218238,,,,,ALCANZÓ VACANTE
210887,,,,,ALCANZÓ VACANTE
218405,,,,,ALCANZÓ VACANTE
215409,,,,,ALCANZÓ VACANTE
213561,,,,,ALCANZÓ VACANTE
214357,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
211681,,,,,ALCANZÓ VACANTE
213678,,,,,ALCANZÓ VACANTE
211500,,,,,ALCANZÓ VACANTE
212836,,,,,ALCANZÓ VACANTE
217553,,,,,ALCANZÓ VACANTE
214041,,,,,ALCANZÓ VACANTE
214608,,,,,ALCANZÓ VACANTE
216372,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
215827,,,,,ALCANZÓ VACANTE
214604,,,,,ALCANZÓ VACANTE
214129,,,,,ALCANZÓ VACANTE
217680,,,,,ALCANZÓ VACANTE
216307,,,,,ALCANZÓ VACANTE
212529,,,,,ALCANZÓ VACANTE
212352,,,,,ALCANZÓ VACANTE
217461,,,,,ALCANZÓ VACANTE
211896,,,,,ALCANZÓ VACANTE
217973,,,,,ALCANZÓ VACANTE
210785,,,,,ALCANZÓ VACANTE
216860,,,,,ALCANZÓ VACANTE
217093,,,,,ALCANZÓ VACANTE
216215,,,,,ALCANZÓ VACANTE
217037,,,,,ALCANZÓ VACANTE
210086,,,,,ALCANZÓ VACANTE
211629,,,,,ALCANZÓ VACANTE
219421,,,,,ALCANZÓ VACANTE
218624,,,,,ALCANZÓ VACANTE
214580,,,,,ALCANZÓ VACANTE
214138,,,,,ALCANZÓ VACANTE
110294,,,,,
114832,,,,,
171619,,,,,
104732,,,,,
176040,,,,,
124933,,,,,
153857,,,,,
186580,,,,,
154915,,,,,
119458,,,,,
192518,,,,,
145679,,,,,
125762,,,,,
154869,,,,,
184449,,,,,
112318,,,,,
108678,,,,,
183979,,,,,
185800,,,,,
157359,,,,,
156249,,,,,
170878,,,,,
134727,,,,,
180370,,,,,
166949,,,,,
175190,,,,,
187937,,,,,
198482,,,,,
195005,,,,,ALCANZÓ VACANTE
162539,,,,,
146215,,,,,
122194,,,,,
105714,,,,,
152387,,,,,
143826,,,,,
105741,,,,,
134294,,,,,
168720,,,,,
135468,,,,,
138675,,,,,
174792,,,,,
131793,,,,,
198593,,,,,
134495,,,,,
190590,,,,,
153575,,,,,
155830,,,,,
111297,,,,,
164601,,,,,
152172,,,,,
155202,,,,,
192847,,,,,
151848,,,,,
152147,,,,,
112415,,,,,
170458,,,,,
107551,,,,,
162602,,,,,
162781,,,,,
183842,,,,,
151126,,,,,
182144,,,,,
181345,,,,,
196291,,,,,
183752,,,,,
198029,,,,,
109319,,,,,
158108,,,,,
195614,,,,,
193219,,,,,ALCANZÓ VACANTE
119435,,,,,
153312,,,,,
137868,,,,,
105223,,,,,
107744,,,,,
112095,,,,,
183234,,,,,
199804,,,,,
136604,,,,,
122368,,,,,
112597,,,,,
118666,,,,,
162232,,,,,
163606,,,,,ALCANZÓ VACANTE
155389,,,,,
150316,,,,,ALCANZÓ VACANTE
116227,,,,,
136214,,,,,
130555,,,,,ALCANZÓ VACANTE
154240,,,,,
152454,,,,,ALCANZÓ VACANTE
102334,,,,,
151550,,,,,
176948,,,,,
111653,,,,,
154406,,,,,
146579,,,,,
169339,,,,,ALCANZÓ VACANTE
120650,,,,,
177324,,,,,
154922,,,,,
135990,,,,,
199154,,,,,ALCANZÓ VACANTE
147451,,,,,
117301,,,,,
172204,,,,,
145447,,,,,
110991,,,,,ALCANZÓ VACANTE
150055,,,,,
143891,,,,,
172837,,,,,
151158,,,,,
178935,,,,,
151453,,,,,
110740,,,,,
193004,,,,,
190567,,,,,
160431,,,,,
183627,,,,,ALCANZÓ VACANTE
180849,,,,,
119135,,,,,
180148,,,,,
156570,,,,,
157943,,,,,
177072,,,,,
116481,,,,,
152152,,,,,
101021,,,,,ALCANZÓ VACANTE
191934,,,,,
187372,,,,,
164991,,,,,
155548,,,,,
197451,,,,,
195449,,,,,
110809,,,,,ALCANZÓ VACANTE
160223,,,,,ALCANZÓ VACANTE
191147,,,,,
193661,,,,,
199523,,,,,
171817,,,,,ALCANZÓ VACANTE
180700,,,,,ALCANZÓ VACANTE
170715,,,,,
177306,,,,,
178344,,,,,
132586,,,,,
104642,,,,,
185129,,,,,
134867,,,,,
121908,,,,,
158297,,,,,
133499,,,,,
178375,,,,,
113711,,,,,
188305,,,,,ALCANZÓ VACANTE
199665,,,,,
186566,,,,,
179358,,,,,ALCANZÓ VACANTE
154177,,,,,
195723,,,,,
142461,,,,,
108811,,,,,
178743,,,,,
136455,,,,,
190517,,,,,ALCANZÓ VACANTE
136263,,,,,
127142,,,,,
174341,,,,,
176684,,,,,
191640,,,,,ALCANZÓ VACANTE
104989,,,,,
144980,,,,,
195909,,,,,
130261,,,,,
156385,,,,,
127858,,,,,
103012,,,,,
192413,,,,,
186747,,,,,
170367,,,,,ALCANZÓ VACANTE
171487,,,,,
133771,,,,,
151824,,,,,ALCANZÓ VACANTE
169230,,,,,
161755,,,,,
156174,,,,,
181353,,,,,
169945,,,,,
186798,,,,,
156755,,,,,
162507,,,,,
197358,,,,,
127046,,,,,
175903,,,,,
185882,,,,,
175000,,,,,
180794,,,,,ALCANZÓ VACANTE
106057,,,,,
101221,,,,,
153476,,,,,
183305,,,,,
190450,,,,,
160387,,,,,
186941,,,,,ALCANZÓ VACANTE
143839,,,,,
195550,,,,,ALCANZÓ VACANTE
105951,,,,,
185767,,,,,
186477,,,,,
168665,,,,,ALCANZÓ VACANTE
185137,,,,,
130693,,,,,
156640,,,,,
168743,,,,,
120905,,,,,
185771,,,,,
102991,,,,,
103948,,,,,ALCANZÓ VACANTE
167952,,,,,
199965,,,,,
147288,,,,,
188303,,,,,
171116,,,,,
122440,,,,,
166503,,,,,
179298,,,,,
187328,,,,,ALCANZÓ VACANTE
196105,,,,,
169421,,,,,ALCANZÓ VACANTE
186244,,,,,
167084,,,,,
126345,,,,,
154804,,,,,
131768,,,,,
173497,,,,,ALCANZÓ VACANTE
125212,,,,,
147528,,,,,
182261,,,,,
170053,,,,,
119133,,,,,
163781,,,,,ALCANZÓ VACANTE
177021,,,,,
134118,,,,,
168109,,,,,
193819,,,,,
105177,,,,,
143800,,,,,
155592,,,,,
100196,,,,,ALCANZÓ VACANTE
148240,,,,,
161437,,,,,
153791,,,,,
157156,,,,,
195382,,,,,ALCANZÓ VACANTE
186118,,,,,
111928,,,,,
132330,,,,,
119855,,,,,ALCANZÓ VACANTE
134241,,,,,
180023,,,,,
193402,,,,,
187305,,,,,
171300,,,,,
133305,,,,,
155084,,,,,
164782,,,,,
160059,,,,,
129467,,,,,
140726,,,,,
150360,,,,,
196541,,,,,
189044,,,,,
183581,,,,,
108649,,,,,
198939,,,,,ALCANZÓ VACANTE
192547,,,,,
119343,,,,,
103149,,,,,
136509,,,,,
152463,,,,,
128703,,,,,
122627,,,,,
157398,,,,,
111366,,,,,
104846,,,,,
176747,,,,,
190756,,,,,
111411,,,,,
147291,,,,,
181602,,,,,
183368,,,,,
161230,,,,,
184815,,,,,Articulo N° 5 del Reglamento de Admisión 2026-II
101402,,,,,
153265,,,,,
173139,,,,,
110926,,,,,
169920,,,,,
170742,,,,,
159046,,,,,
176602,,,,,
158549,,,,,
184162,,,,,
124188,,,,,
105221,,,,,
183398,,,,,
179469,,,,,
194239,,,,,
116390,,,,,
153105,,,,,ALCANZÓ VACANTE
123344,,,,,ALCANZÓ VACANTE
115314,,,,,
138663,,,,,
129353,,,,,
173674,,,,,
181491,,,,,
182747,,,,,AUSENTE
169764,,,,,
188501,,,,,
154238,,,,,
127634,,,,,
196704,,,,,
194448,,,,,
174185,,,,,ALCANZÓ VACANTE
180935,,,,,
173554,,,,,
174328,,,,,
197668,,,,,
159595,,,,,
152084,,,,,
142676,,,,,
128844,,,,,
133655,,,,,
177463,,,,,ALCANZÓ VACANTE
136844,,,,,
199173,,,,,
174067,,,,,
153064,,,,,
100389,,,,,
152201,,,,,ALCANZÓ VACANTE
124905,,,,,
129840,,,,,
164855,,,,,
192398,,,,,
169758,,,,,
111638,,,,,
156547,,,,,
174907,,,,,ALCANZÓ VACANTE
189124,,,,,
139865,,,,,
173811,,,,,
165112,,,,,
169653,,,,,
100339,,,,,
114432,,,,,
190708,,,,,
162646,,,,,
179675,,,,,
153729,,,,,
119604,,,,,
178809,,,,,
163996,,,,,
163320,,,,,
173466,,,,,
124819,,,,,
174764,,,,,
117855,,,,,
130707,,,,,
122045,,,,,
113839,,,,,
182813,,,,,
140097,,,,,ALCANZÓ VACANTE
112135,,,,,
105857,,,,,
164461,,,,,
120158,,,,,
189657,,,,,
162129,,,,,
115575,,,,,
109391,,,,,
149615,,,,,
156482,,,,,
151474,,,,,
109016,,,,,
